scale,tiles,n,m,run,seed,algorithm,objective_type,status,objective,runtime,bbox_width,bbox_height,num_tiles,total_crossovers,crossovers_needing_completion,total_tiles_completed,completion_rate,avg_tiles_per_incomplete
small,8,10,10,4,342,stochastic_greedy,area,success,800,5.970035,80,10,8,,,,,
small,8,10,10,4,342,genetic_greedy,area,success,800,70.063221,10,80,8,12600,392,1179,0.03111111111111111,3.00765306122449
small,8,10,10,4,342,genetic_stochastic,area,success,800,114.51508,80,10,8,12619,1072,4420,0.08495126396703384,4.123134328358209
small,8,10,10,5,442,greedy,area,success,800,5.989233,10,80,8,,,,,
small,8,10,10,5,442,stochastic_greedy,area,success,800,5.981391,80,10,8,,,,,
small,8,10,10,5,442,genetic_greedy,area,success,800,58.145052,10,80,8,12553,272,841,0.021668127140922488,3.0919117647058822
small,8,10,10,5,442,genetic_stochastic,area,success,800,104.57131,10,80,8,12583,769,3467,0.061114201700707305,4.508452535760728
small,8,10,10,6,542,greedy,area,success,800,5.966108,10,80,8,,,,,
small,8,10,10,6,542,stochastic_greedy,area,success,800,5.971589,10,80,8,,,,,
small,8,10,10,6,542,genetic_greedy,area,success,800,68.242604,10,80,8,12526,631,1788,0.05037521954334983,2.8335974643423136
small,8,10,10,6,542,genetic_stochastic,area,success,800,97.893183,10,80,8,12615,731,2890,0.05794688862465319,3.953488372093023
small,8,10,10,7,642,greedy,area,success,800,5.990022,10,80,8,,,,,
small,8,10,10,7,642,stochastic_greedy,area,success,800,5.984308,10,80,8,,,,,
small,8,10,10,7,642,genetic_greedy,area,success,800,88.528705,10,80,8,12423,571,1938,0.045963132898655716,3.394045534150613
small,8,10,10,7,642,genetic_stochastic,area,success,800,91.739405,10,80,8,12636,527,2542,0.041706236150680594,4.823529411764706
small,8,10,10,8,742,greedy,area,success,790,5.780685,79,10,8,,,,,
small,8,10,10,8,742,stochastic_greedy,area,success,790,5.780282,79,10,8,,,,,
small,8,10,10,8,742,genetic_greedy,area,success,790,46.579315,79,10,8,12535,58,183,0.004627044276027124,3.1551724137931036
small,8,10,10,8,742,genetic_stochastic,area,success,790,118.465086,79,10,8,12590,830,4090,0.0659253375694996,4.927710843373494
small,8,10,10,9,842,greedy,area,success,800,5.978855,10,80,8,,,,,
small,8,10,10,9,842,stochastic_greedy,area,success,800,5.957553,80,10,8,,,,,
small,8,10,10,9,842,genetic_greedy,area,success,800,85.224766,10,80,8,12557,519,1771,0.04133152823126543,3.41233140655106
small,8,10,10,9,842,genetic_stochastic,area,success,800,112.419402,80,10,8,12710,847,3594,0.06664044059795436,4.243211334120425
small,8,10,10,10,942,greedy,area,success,800,5.993621,10,80,8,,,,,
small,8,10,10,10,942,stochastic_greedy,area,success,800,5.982663,80,10,8,,,,,
small,8,10,10,10,942,genetic_greedy,area,success,800,71.598488,10,80,8,12553,378,1066,0.0301123237473114,2.82010582010582
small,8,10,10,10,942,genetic_stochastic,area,success,800,97.234863,80,10,8,12627,676,2959,0.05353607349330799,4.377218934911243
small,10,3,3,1,42,greedy,area,success,69,0.008672532,23,3,10,,,,,
small,10,3,3,1,42,stochastic_greedy,area,success,78,0.01276087,3,26,10,,,,,
small,10,3,3,1,42,genetic_greedy,area,success,69,0.227241742,23,3,10,12790,247,1094,0.01931196247068022,4.42914979757085
small,10,3,3,1,42,genetic_stochastic,area,success,64,0.396925551,8,8,10,12620,720,3547,0.05705229793977813,4.926388888888889
small,10,3,3,2,142,greedy,area,success,75,0.005633795,3,25,10,,,,,
small,10,3,3,2,142,stochastic_greedy,area,success,72,0.004628991,24,3,10,,,,,
small,10,3,3,2,142,genetic_greedy,area,success,70,0.188989619,7,10,10,12576,89,658,0.007076972010178117,7.393258426966292
small,10,3,3,2,142,genetic_stochastic,area,success,60,0.296152189,10,6,10,12617,1477,3134,0.11706427835460094,2.12186865267434
small,10,3,3,3,242,greedy,area,success,64,0.003511058,8,8,10,,,,,
small,10,3,3,3,242,stochastic_greedy,area,success,66,0.002964171,11,6,10,,,,,
small,10,3,3,3,242,genetic_greedy,area,success,60,0.16394539,5,12,10,12615,135,562,0.01070154577883472,4.162962962962963
small,10,3,3,3,242,genetic_stochastic,area,success,60,0.264358441,4,15,10,12646,411,2434,0.032500395381938954,5.922141119221411
small,10,3,3,4,342,greedy,area,success,69,0.004792108,3,23,10,,,,,
small,10,3,3,4,342,stochastic_greedy,area,success,63,0.003756012,3,21,10,,,,,
small,10,3,3,4,342,genetic_greedy,area,success,64,0.172675535,8,8,10,12597,102,567,0.008097165991902834,5.5588235294117645
small,10,3,3,4,342,genetic_stochastic,area,success,60,0.240393362,10,6,10,12697,497,3005,0.03914310467039458,6.046277665995976
small,10,3,3,5,442,greedy,area,success,75,0.005491927,3,25,10,,,,,
small,10,3,3,5,442,stochastic_greedy,area,success,76,0.004352008,4,19,10,,,,,
small,10,3,3,5,442,genetic_greedy,area,success,64,0.185105698,8,8,10,12704,202,1050,0.015900503778337533,5.198019801980198
small,10,3,3,5,442,genetic_stochastic,area,success,60,0.268964418,6,10,10,12723,530,2695,0.041656841939794076,5.084905660377358
small,10,3,3,6,542,greedy,area,success,60,0.003215405,5,12,10,,,,,
small,10,3,3,6,542,stochastic_greedy,area,success,66,0.004003412,22,3,10,,,,,
small,10,3,3,6,542,genetic_greedy,area,success,63,0.35065476,7,9,10,12402,1097,1605,0.08845347524592807,1.4630811303555151
small,10,3,3,6,542,genetic_stochastic,area,success,56,0.213909335,8,7,10,12504,382,1759,0.03055022392834293,4.604712041884817
small,10,3,3,7,642,greedy,area,success,72,0.006513394,3,24,10,,,,,
small,10,3,3,7,642,stochastic_greedy,area,success,75,0.005727878,3,25,10,,,,,
small,10,3,3,7,642,genetic_greedy,area,success,63,0.11761278,7,9,10,12623,84,434,0.0066545195278459954,5.166666666666667
small,10,3,3,7,642,genetic_stochastic,area,success,60,0.359199391,4,15,10,12604,1717,3467,0.13622659473183116,2.0192195690157253
small,10,3,3,8,742,greedy,area,success,63,0.004005379,9,7,10,,,,,
small,10,3,3,8,742,stochastic_greedy,area,success,70,0.003189699,10,7,10,,,,,
small,10,3,3,8,742,genetic_greedy,area,success,54,0.137694653,9,6,10,12629,48,183,0.0038007759917649854,3.8125
small,10,3,3,8,742,genetic_stochastic,area,success,54,0.194027557,9,6,10,12560,265,1435,0.02109872611464968,5.415094339622642
small,10,3,3,9,842,greedy,area,success,70,0.003750453,7,10,10,,,,,
small,10,3,3,9,842,stochastic_greedy,area,success,65,0.003680725,5,13,10,,,,,
small,10,3,3,9,842,genetic_greedy,area,success,56,0.225717779,8,7,10,12591,473,1040,0.03756651576522913,2.1987315010570825
small,10,3,3,9,842,genetic_stochastic,area,success,56,0.219102111,8,7,10,12611,378,1843,0.029973832368567124,4.875661375661376
small,10,3,3,10,942,greedy,area,success,75,0.005299037,3,25,10,,,,,
small,10,3,3,10,942,stochastic_greedy,area,success,60,0.003040243,12,5,10,,,,,
small,10,3,3,10,942,genetic_greedy,area,success,60,0.179409417,12,5,10,12567,86,487,0.006843319805840694,5.662790697674419
small,10,3,3,10,942,genetic_stochastic,area,success,60,0.203615308,12,5,10,12595,320,1636,0.02540690750297737,5.1125
small,10,5,5,1,42,greedy,area,success,235,0.088411,47,5,10,,,,,
small,10,5,5,1,42,stochastic_greedy,area,success,240,0.087568,48,5,10,,,,,
small,10,5,5,1,42,genetic_greedy,area,success,235,1.322207,47,5,10,12608,60,214,0.004758883248730965,3.566666666666667
small,10,5,5,1,42,genetic_stochastic,area,success,235,4.60305,47,5,10,12605,849,4295,0.06735422451408171,5.058892815076561
