scale,tiles,n,m,run,seed,algorithm,objective_type,status,objective,runtime,bbox_width,bbox_height,num_tiles,total_crossovers,crossovers_needing_completion,total_tiles_completed,completion_rate,avg_tiles_per_incomplete
medium,20,3,3,19,1842,genetic_stochastic,square,success,10,1.185583092,10,10,20,28452,846,10549,0.02973428932939688,12.469267139479905
medium,20,3,3,20,1942,greedy,square,success,11,0.001850505,11,10,20,,,,,
medium,20,3,3,20,1942,stochastic_greedy,square,success,12,0.00184595,11,12,20,,,,,
medium,20,3,3,20,1942,genetic_greedy,square,success,10,0.576450447,10,10,20,28389,117,1526,0.004121314593680651,13.042735042735043
medium,20,3,3,20,1942,genetic_stochastic,square,success,10,1.352833958,10,10,20,28421,1392,14517,0.048977868477534214,10.428879310344827
medium,20,3,3,21,2042,greedy,square,success,11,0.001603635,11,10,20,,,,,
medium,20,3,3,21,2042,stochastic_greedy,square,success,12,0.001564948,12,12,20,,,,,
medium,20,3,3,21,2042,genetic_greedy,square,success,10,0.840060509,10,10,20,28251,664,4929,0.023503592793175463,7.423192771084337
medium,20,3,3,21,2042,genetic_stochastic,square,success,10,1.366980172,10,10,20,28263,1191,12268,0.04213990022290627,10.300587741393787
medium,20,3,3,22,2142,greedy,square,success,11,0.001634873,11,10,20,,,,,
medium,20,3,3,22,2142,stochastic_greedy,square,success,12,0.001828498,11,12,20,,,,,
medium,20,3,3,22,2142,genetic_greedy,square,success,11,3.657518885,11,11,20,28296,4303,44317,0.15207096409386486,10.299093655589123
medium,20,3,3,22,2142,genetic_stochastic,square,success,10,2.656468722,10,10,20,28408,6043,33973,0.212721768515911,5.621876551381764
medium,20,3,3,23,2242,greedy,square,success,12,0.001806235,12,12,20,,,,,
medium,20,3,3,23,2242,stochastic_greedy,square,success,12,0.001424673,12,12,20,,,,,
medium,20,3,3,23,2242,genetic_greedy,square,success,11,3.460029014,11,11,20,28285,14744,48485,0.5212656885274881,3.28845632121541
medium,20,3,3,23,2242,genetic_stochastic,square,success,10,1.179952002,10,10,20,28340,767,10040,0.02706422018348624,13.089960886571056
medium,20,3,3,24,2342,greedy,square,success,11,0.00172593,11,10,20,,,,,
medium,20,3,3,24,2342,stochastic_greedy,square,success,11,0.001665765,11,11,20,,,,,
