scale,tiles,n,m,run,seed,algorithm,objective,runtime,bbox_width,bbox_height,num_tiles,total_crossovers,crossovers_needing_completion,total_tiles_completed,completion_rate,avg_tiles_per_incomplete
medium,50,3,3,22,2142,greedy,15,1.810656584,15,15,50,,,,,
medium,50,3,3,22,2142,stochastic_greedy,16,1.616919933,16,15,50,,,,,
medium,50,3,3,22,2142,genetic_greedy,14,35.621321751,14,14,50,12710,556,22544,0.043745082612116445,40.54676258992806
medium,50,3,3,22,2142,genetic_stochastic,14,48.992895847,14,14,50,12611,1028,37128,0.08151613670605028,36.11673151750973
medium,50,3,3,23,2242,greedy,16,1.794250915,16,16,50,,,,,
medium,50,3,3,23,2242,stochastic_greedy,15,1.741976412,15,15,50,,,,,
medium,50,3,3,23,2242,genetic_greedy,14,34.9314909,14,14,50,12652,504,21288,0.03983559911476446,42.23809523809524
medium,50,3,3,23,2242,genetic_stochastic,14,39.982969518,14,14,50,12503,801,29491,0.06406462449012237,36.81772784019975
medium,50,3,3,24,2342,greedy,16,1.649597059,16,16,50,,,,,
medium,50,3,3,24,2342,stochastic_greedy,16,1.734246938,16,16,50,,,,,
medium,50,3,3,24,2342,genetic_greedy,15,52.272624263,15,14,50,12588,855,35855,0.06792183031458532,41.93567251461988
medium,50,3,3,24,2342,genetic_stochastic,15,37.136477212,15,15,50,12493,543,21501,0.043464340030417034,39.59668508287293
medium,50,3,3,25,2442,greedy,15,1.653831088,15,15,50,,,,,
medium,50,3,3,25,2442,stochastic_greedy,15,1.41361618,15,15,50,,,,,
medium,50,3,3,25,2442,genetic_greedy,15,42.135916031,15,15,50,12602,680,26497,0.05395968893826377,38.96617647058824
medium,50,3,3,25,2442,genetic_stochastic,15,117.799023172,15,15,50,12621,1865,74077,0.14776959036526424,39.71957104557641
medium,50,3,3,26,2542,greedy,15,1.978952365,15,15,50,,,,,
medium,50,3,3,26,2542,stochastic_greedy,16,2.01713892,16,15,50,,,,,
medium,50,3,3,26,2542,genetic_greedy,14,24.359126107,14,14,50,12693,282,11506,0.02221696998345545,40.801418439716315
medium,50,3,3,26,2542,genetic_stochastic,14,25.103206336,14,14,50,12554,324,13125,0.025808507248685678,40.50925925925926
medium,50,3,3,27,2642,greedy,15,1.737002707,14,15,50,,,,,
medium,50,3,3,27,2642,stochastic_greedy,15,1.832559454,15,15,50,,,,,
medium,50,3,3,27,2642,genetic_greedy,14,31.846384186,14,14,50,12538,462,18922,0.036847982134311695,40.95670995670996
medium,50,3,3,27,2642,genetic_stochastic,14,28.771029428,14,14,50,12560,451,17614,0.03590764331210191,39.05543237250554
medium,50,3,3,28,2742,greedy,15,1.022593692,14,15,50,,,,,
medium,50,3,3,28,2742,stochastic_greedy,15,1.470178582,15,15,50,,,,,
medium,50,3,3,28,2742,genetic_greedy,15,51.572405329,14,15,50,12707,1026,39112,0.08074289761548753,38.12085769980507
medium,50,3,3,28,2742,genetic_stochastic,15,54.477930145,15,15,50,12598,1033,38262,0.08199714240355611,37.03969022265247
medium,50,3,3,29,2842,greedy,14,0.258904384,14,14,50,,,,,
medium,50,3,3,29,2842,stochastic_greedy,15,1.528242965,15,15,50,,,,,
medium,50,3,3,29,2842,genetic_greedy,14,30.135603937,14,14,50,12518,417,16895,0.03331203067582681,40.51558752997602
medium,50,3,3,29,2842,genetic_stochastic,15,178.403833673,15,15,50,12576,2808,112501,0.22328244274809161,40.06445868945869
medium,50,3,3,30,2942,greedy,16,1.729617057,15,16,50,,,,,
medium,50,3,3,30,2942,stochastic_greedy,16,1.935664438,16,15,50,,,,,
medium,50,3,3,30,2942,genetic_greedy,15,35.506049991,15,15,50,12609,566,22120,0.044888571655166944,39.081272084805654
medium,50,3,3,30,2942,genetic_stochastic,15,39.827471569,15,15,50,12655,589,24012,0.04654286843145002,40.76740237691002
